id;titulo;descripcion;nombre;patrocinador
66299;Are all of your memories real?;In a 1990's study, participants recalled getting lost in a shopping mall as children. Some shared these memories in vivid detail, but there was one problem: none of these people had actually gotten lost in a mall. They produced these false memories after psychologists told them they'd gotten lost and parents confirmed it. So what's going on? Daniel L. Schacter explores the fallibility of our memory. [Directed by AIM Creative Studios, narrated by Addison Anderson, music by Andr«∏ Aires].;2;
66235;Dear Facebook, this is how you're breaking democracy;"""Lies are more engaging online than truth,"" says former CIA analyst, diplomat and Facebook employee Ya«Æl Eisenstat. ""As long as [social media] algorithms' goals are to keep us engaged, they will feed us the poison that plays to our worst instincts and human weaknesses."" In this bold talk, Eisenstat explores how social media companies like Facebook incentivize inflammatory content, contributing to a culture of political polarization and mistrust -- and calls on governments to hold these platforms accountable in order to protect civil discourse and democracy.";2;
65056;4 steps to ending extreme poverty;Approximately 700 million people worldwide currently live in extreme poverty, a state of severe financial and social vulnerability that robs many of hope and dignity. BRAC, the world's largest NGO, began a sustainable, multifaceted intervention called the Graduation approach in 2002. Since then, it has helped over nine million people escape extreme poverty. Now, Shameran Abed and BRAC Ultra-Poor Graduation Initiative (UPGI) have an audacious plan to partner with governments to bring this life-changing program to an additional 21 million people by 2026. (This ambitious plan is a part of the Audacious Project, TED's initiative to inspire and fund global change.);2;
66113;Why people fall for misinformation;In 1901, David H«œnig published research that led to what we know today as the taste map: an illustration that divides the tongue into four separate areas. It has since been published in textbooks and newspapers. There is just one problem: the map is wrong. So how do misconceptions like this spread, and what makes a fake fact so easy to believe? Joseph Isaac dives into the world of misinformation. [Directed by CUB Animation, narrated by Addison Anderson, music by J«¸zsef Iszlai]. ;2;
66088;How do daily habits lead to political violence?;What drives someone to commit politically motivated violence? The unsettling answer lies in daily habits. Behavioral historian Christiane-Marie Abu Sarah shares startling insights into how seemingly mundane choices can breed polarization that lead to extreme, even deadly, actions -- and explains how to identify and bypass these behaviors in order to rediscover common ground.;2;
66239;Want to grow healthy food? Start with your lawn;"The fruits and vegetables we buy from the grocery story have been bred to grow bigger and faster É?? but at the cost of flavor and nutrition, says John C. Trimble, co-founder of Foodscaping Utah. Instead of wasting precious water to maintain the grass in our yards, he suggests we ""foodscape"" them instead. Not only will our produce taste better, but they'll be grown as locally as possible.∂ˇ";2;
66072;Can you solve the sorting hat riddle?;It's your first day at Magnificent Marigold's Magical Macademy. But before you can learn your first spell you must get through the sorting ceremony. And the sorting hat has chosen you for a special challenge. The Macademy had 8 founders who established four houses, and there was once a mysterious fifth house. Can you figure out who founded what? Dan Katz and Alex Rosenthal show how. [Directed by Artrake Studio, narrated by Addison Anderson].;2;
64771;Dignity isn't a privilege. It's a worker's right;What's the purpose of a company? In this bold talk, activist and filmmaker Abigail Disney imagines a world where companies have a moral obligation to place their workers above shareholders, calling on Disney (and all corporations) to offer respect, dignity and a living wage to everyone who works for them.;2;
65067;6 tips for better sleep;Want to not only fall asleep quickly but also stay asleep longer? Sleep scientist Matt Walker explains how your room temperature, lighting and other easy-to-fix factors can set the stage for a better night's rest.;2;
65876;Why specializing early doesn't always mean career success;"A head start doesn't always ... well, help you get ahead. With examples from sports, technology and economics, journalist David Epstein shares how specializing in a particular skill too early in life may undermine your long-term development -- and explains the benefits of a ""sampling period"" where you try new things and focus on building a range of skills. Learn how this broader, counterintuitive mindset (and more forgiving timeline) could lead to a more fulfilling life, personally and professionally.";2;
66092;The fish that walk on land;We think of fish as completely aquatic animals. But there are actually hundreds of fish species that are amphibious, meaning that they possess adaptations that enable them to survive on land. Once on land, however, they face suffocation, drying up, and being hunted by land predators. So why do fish make the exodus from water to land? Noah R. Bressman explores the ingenious ways these fish survive. [Directed by Anna Benner, narrated by Addison Anderson, music by Raphael Tschernuth]. ;2;
